Peptides.01_F	Peptides.04_M	Peptides.05_F	Peptides.15_M	Peptides.187_F	Peptides.188_F	Peptides.205_M	Peptides.209_M	Peptides.49_F	Peptides.52_F	Peptides.54_M	Peptides.57_M	Peptides.58_F	Peptides.96_F	Intensity.S01_F	Intensity.S04_M	Intensity.S05_F	Intensity.S15_M	Intensity.S187_F	Intensity.S188_F	Intensity.S205_M	Intensity.S209_M	Intensity.S49_F	Intensity.S52_F	Intensity.S54_M	Intensity.S57_M	Intensity.S58_F	Intensity.S96_F	iBAQ	iBAQ.01_F	iBAQ.04_M	iBAQ.05_F	iBAQ.15_M	iBAQ.187_F	iBAQ.188_F	iBAQ.205_M	iBAQ.209_M	iBAQ.49_F	iBAQ.52_F	iBAQ.54_M	iBAQ.57_M	iBAQ.58_F	iBAQ.96_F	LFQ.intensity.S01_F	LFQ.intensity.S04_M	LFQ.intensity.S05_F	LFQ.intensity.S15_M	LFQ.intensity.S187_F	LFQ.intensity.S188_F	LFQ.intensity.S205_M	LFQ.intensity.S209_M	LFQ.intensity.S49_F	LFQ.intensity.S52_F	LFQ.intensity.S54_M	LFQ.intensity.S57_M	LFQ.intensity.S58_F	LFQ.intensity.S96_F	MS.MS.count.01_F	MS.MS.count.04_M	MS.MS.count.05_F	MS.MS.count.15_M	MS.MS.count.187_F	MS.MS.count.188_F	MS.MS.count.205_M	MS.MS.count.209_M	MS.MS.count.49_F	MS.MS.count.52_F	MS.MS.count.54_M	MS.MS.count.57_M	MS.MS.count.58_F	MS.MS.count.96_F	Only.identified.by.site	Reverse	Potential.contaminant	Peptides	Sequence.coverage....	Mol..weight..kDa.	Q.value	Score	Intensity	MS.MS.count	Protein.IDs	Majority.protein.IDs	Protein.names	Gene.names
25	26	25	27	27	8	6	10	16	8	3	15	6	17	1.13e+10	1.19e+10	9.31e+09	2.31e+10	1.91e+10	8.33e+08	1.76e+08	4.38e+08	2.41e+09	1.5e+08	41900000	1.31e+09	4.06e+08	4.33e+09	2.07e+09	2.76e+08	2.9e+08	2.27e+08	5.65e+08	4.67e+08	20300000	4299300	10700000	58800000	3649100	1022500	3.2e+07	9906900	1.06e+08	4.11e+09	6.71e+09	3.51e+09	5.92e+09	1.06e+10	2.05e+09	2.01e+08	6.63e+08	2.63e+09	1.24e+08	46400000	1.52e+09	3.61e+08	4.28e+09	80	87	92	172	131	24	3	15	42	2	2	34	10	53		NA	NA	29	35.9	113.75	0	323.31	8.4915e+10	747	Q02413	Q02413	Desmoglein-1	DSG1
1	0	2	3	0	0	2	0	1	0	2	0	3	0	6.61e+08	0	4.31e+08	3.22e+08	0	0	9.42e+08	0	4.95e+08	0	1.19e+09	0	1.01e+09	0	5.62e+08	73400000	0	47900000	35700000	0	0	1.05e+08	0	5.5e+07	0	1.32e+08	0	1.12e+08	0	3.81e+08	0	3.87e+08	3.9e+08	0	0	4.73e+08	0	5.58e+08	0	5.55e+08	0	6.94e+08	0	1	0	3	3	0	0	4	0	1	0	3	0	4	0		NA	NA	4	19.9	20.762	0.00043309	4.0944	5053800000	19	Q02543	Q02543	60S ribosomal protein L18a	RPL18A
0	0	0	0	2	0	0	4	2	0	0	6	0	0	0	0	0	0	1.58e+08	0	0	6.99e+08	6.45e+08	0	0	5.58e+08	0	0	1.08e+08	0	0	0	0	8340900	0	0	36800000	3.4e+07	0	0	29400000	0	0	0	0	0	0	1.48e+08	0	0	3.42e+08	0	0	0	6.29e+08	0	0	0	0	0	0	2	0	0	4	1	0	0	5	0	0		NA	NA	8	26	43.439	0	13.335	2060700000	12	Q02750;P36507	Q02750	Dual specificity mitogen-activated protein kinase kinase 1	MAP2K1
3	5	0	12	13	14	8	19	17	23	11	17	7	12	2.03e+08	2.69e+08	0	2.14e+09	2.66e+09	1.42e+09	4.84e+08	5.16e+09	3.82e+09	9.5e+09	2.59e+09	2.71e+09	1.18e+09	1.79e+09	1.09e+09	6543100	8671200	0	68900000	85800000	45900000	15600000	1.67e+08	1.23e+08	3.07e+08	83600000	87500000	3.8e+07	57900000	87400000	2.1e+08	0	1.05e+09	2.75e+09	3.2e+09	5.57e+08	3.13e+09	2.01e+09	2.27e+09	1.11e+09	2.34e+09	9.11e+08	1.64e+09	3	5	0	29	24	25	9	38	27	47	20	27	8	20		NA	NA	26	64.5	51.804	0	188.84	3.3931e+10	282	Q02790	Q02790	Peptidyl-prolyl cis-trans isomerase FKBP4;Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed	FKBP4
1	10	2	14	2	5	9	0	8	14	12	5	10	7	17900000	6.24e+08	39200000	2.44e+09	76900000	1.31e+08	1.08e+09	0	7.76e+08	3.52e+09	2.55e+09	3.4e+08	1.08e+09	1.09e+09	4.91e+08	637570	22300000	1398400	87200000	2745400	4665100	38600000	0	27700000	1.26e+08	9.1e+07	12100000	38400000	38900000	11400000	3.25e+08	33700000	1.16e+09	71300000	3.47e+08	7.3e+08	0	7.04e+08	1.11e+09	8.39e+08	4.67e+08	7.73e+08	1.09e+09	1	14	2	30	2	6	14	0	10	24	21	6	12	9		NA	NA	19	47.1	53.879	0	40.703	1.376e+10	151	Q02818	Q02818	Nucleobindin-1	NUCB1
0	0	8	2	0	0	3	1	1	1	2	3	6	0	0	0	7.84e+08	1e+08	0	0	3.48e+08	89300000	49300000	50200000	1.42e+08	84800000	7.61e+08	0	1.85e+08	0	0	60300000	7712000	0	0	26800000	6868900	3789100	3864000	10900000	6525100	58600000	0	0	0	3.99e+08	1.31e+08	0	0	1.93e+08	96900000	1.05e+08	35600000	85800000	8.3e+07	5.37e+08	0	0	0	9	3	0	0	3	1	1	1	2	5	11	0		NA	NA	11	36.8	32.728	0	24.963	2409300000	36	Q02878	Q02878	60S ribosomal protein L6	RPL6
0	0	0	0	0	3	0	4	2	4	0	4	0	0	0	0	0	0	0	78600000	0	42200000	57400000	2.01e+08	0	90100000	0	0	5656200	0	0	0	0	0	946700	0	508980	691200	2424100	0	1085200	0	0	0	0	0	0	0	96200000	0	65500000	63700000	88500000	0	1.01e+08	0	0	0	0	0	0	0	4	0	4	2	4	0	4	0	0		NA	NA	9	8.8	191.48	0	12.172	469470000	18	Q02952	Q02952	A-kinase anchor protein 12	AKAP12
0	0	2	4	0	0	11	0	0	0	0	0	2	2	0	0	59600000	3.33e+08	0	0	2.47e+09	0	0	0	0	0	2.31e+08	55700000	1.85e+08	0	0	3504800	19600000	0	0	1.45e+08	0	0	0	0	0	13600000	3274500	0	0	65900000	2.45e+08	0	0	1.39e+09	0	0	0	0	0	1.9e+08	1.18e+08	0	0	2	5	0	0	20	0	0	0	0	0	4	2		NA	NA	11	50.3	34.061	0	110.08	3147300000	33	Q02978	Q02978	Mitochondrial 2-oxoglutarate/malate carrier protein	SLC25A11
0	1	1	2	1	14	3	18	26	15	6	5	0	0	0	0	0	18400000	29300000	1.65e+08	17300000	4.23e+08	6.36e+08	5.16e+08	79100000	40900000	0	0	4486900	0	0	0	42804	68313	383510	40387	986500	1482800	1202700	184430	95441	0	0	0	0	0	19300000	36900000	1.89e+08	10800000	2.29e+08	6.15e+08	2.47e+08	80500000	1.4e+08	0	0	0	0	0	1	1	15	2	18	27	14	4	8	0	0		NA	NA	39	6.5	860.65	0	55.071	1924900000	90	Q03001	Q03001	Dystonin	DST
0	0	1	3	0	0	0	0	0	0	0	0	1	0	0	0	22400000	9.54e+08	0	0	0	0	0	0	0	0	1.02e+08	0	1.08e+08	0	0	2243000	95400000	0	0	0	0	0	0	0	0	10200000	0	0	0	26100000	6.02e+08	0	0	0	0	0	0	0	0	1.21e+08	0	0	0	1	4	0	0	0	0	0	0	0	0	1	0		NA	NA	3	21.3	20.471	0	4.6363	1078200000	6	Q03135	Q03135	Caveolin-1	CAV1
5	5	3	2	0	0	2	1	1	1	1	0	0	1	5.38e+08	3.5e+08	2.85e+08	82800000	0	0	1.13e+08	3.6e+07	56400000	2.2e+07	87400000	0	0	9648000	68700000	23400000	15200000	12400000	3600100	0	0	4919600	1564400	2453500	956690	3797900	0	0	419480	2.69e+08	2.66e+08	92400000	32800000	0	0	59100000	34700000	26400000	53300000	47200000	0	0	7285000	5	6	3	2	0	0	2	1	1	1	1	0	0	1		NA	NA	8	28.4	45.884	0	26.674	1580800000	23	Q03154	Q03154	Aminoacylase-1	ACY1
2	1	0	0	0	0	0	0	0	0	0	0	0	0	1.57e+08	40600000	0	0	0	0	0	0	0	0	0	0	0	0	5345200	4248700	1096600	0	0	0	0	0	0	0	0	0	0	0	0	66200000	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0		NA	NA	3	4.7	69.948	0.0068493	1.8173	197770000	3	Q03252	Q03252	Lamin-B2	LMNB2
5	2	2	19	2	4	12	1	7	13	2	7	6	0	2.84e+08	1.85e+08	7.15e+08	5.3e+09	1.31e+08	3.19e+08	2.17e+09	6030800	4.59e+08	2.49e+09	3.6e+08	5.74e+08	5.26e+08	0	3.86e+08	8100000	5286100	20400000	1.51e+08	3753600	9122400	6.2e+07	172310	13100000	7.1e+07	10300000	16400000	1.5e+07	0	1.44e+08	1.84e+08	2.48e+08	3.71e+09	1.78e+08	6.33e+08	9.48e+08	45100000	5.4e+08	1.08e+09	2.43e+08	5.82e+08	3.89e+08	0	6	3	2	35	3	5	17	1	8	17	2	7	7	0		NA	NA	20	36.3	80.473	0	38.108	1.3517e+10	113	Q04446	Q04446	1,4-alpha-glucan-branching enzyme	GBE1
6	2	4	0	0	0	1	0	0	1	4	0	0	0	1.31e+09	1.41e+08	3.45e+08	0	0	0	1.38e+08	0	0	5381100	4.22e+08	0	0	0	2.15e+08	1.19e+08	12800000	31400000	0	0	0	12600000	0	0	489190	38400000	0	0	0	7.51e+08	1.39e+08	2.6e+08	0	0	0	6.6e+07	0	0	1.7e+07	2.45e+08	0	0	0	7	2	4	0	0	0	1	0	0	1	5	0	0	0		NA	NA	6	33.2	20.777	0	9.0984	2361300000	20	Q04760	Q04760	Lactoylglutathione lyase	GLO1
1	6	1	2	0	0	0	0	0	0	0	0	1	0	0	9.81e+08	24100000	1.04e+08	0	0	0	0	0	0	0	0	0	0	65200000	0	57700000	1418700	6100100	0	0	0	0	0	0	0	0	0	0	0	7.22e+08	25200000	46500000	0	0	0	0	0	0	0	0	0	0	0	9	1	1	0	0	0	0	0	0	0	0	1	0		NA	NA	6	24.3	40.505	0	33.859	1108900000	12	Q04826;P30479;P30488;P30487;P30485;P30483;P30481;P30461	Q04826;P30479;P30488;P30487;P30485;P30483;P30481;P30461	HLA class I histocompatibility antigen, B-40 alpha chain;HLA class I histocompatibility antigen, B-41 alpha chain;HLA class I histocompatibility antigen, B-50 alpha chain;HLA class I histocompatibility antigen, B-49 alpha chain;HLA class I histocompatibility antigen, B-47 alpha chain;HLA class I histocompatibility antigen, B-45 alpha chain;HLA class I histocompatibility antigen, B-44 alpha chain;HLA class I histocompatibility antigen, B-13 alpha chain	HLA-B
0	0	0	9	0	0	0	0	1	3	0	1	0	0	0	0	0	1.34e+08	0	0	0	0	0	0	0	0	0	0	7066500	0	0	0	7066500	0	0	0	0	0	0	0	0	0	0	0	0	0	81700000	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	+	NA	NA	9	32.2	36.788	1	-2	134260000	1	Q04828;P42330;P17516	Q04828;P42330	Aldo-keto reductase family 1 member C1;Aldo-keto reductase family 1 member C3	AKR1C1;AKR1C3
6	7	7	3	2	1	5	2	3	4	6	2	5	4	1.59e+09	1.77e+09	2.24e+09	3.43e+08	1.08e+08	34500000	1.63e+09	7.2e+07	3.72e+08	1.28e+09	1.77e+09	96500000	8.48e+08	3.15e+08	1.56e+09	1.99e+08	2.21e+08	2.8e+08	42900000	13400000	4309200	2.03e+08	8997400	46500000	1.6e+08	2.22e+08	12100000	1.06e+08	39300000	8.57e+08	1.33e+09	1.48e+09	5.94e+08	4.11e+08	2.09e+08	8.31e+08	2.42e+08	5.14e+08	8.24e+08	1.1e+09	2.47e+08	7.15e+08	5.31e+08	10	9	13	4	4	1	8	2	3	7	9	2	6	4		NA	NA	8	53.4	17.259	0	115.17	1.247e+10	82	Q04837	Q04837	Single-stranded DNA-binding protein, mitochondrial	SSBP1
10	15	12	17	18	14	18	18	20	20	17	20	11	12	3.84e+08	7.98e+08	4.27e+08	2.18e+09	5.14e+09	9.99e+08	2.33e+09	5.56e+09	7.48e+09	8.39e+09	1.08e+09	6.87e+09	5.93e+08	3.16e+08	2.66e+09	2.4e+07	49900000	26700000	1.36e+08	3.22e+08	62400000	1.45e+08	3.48e+08	4.67e+08	5.24e+08	67200000	4.29e+08	37100000	19800000	1.98e+08	6.96e+08	3.4e+08	1.87e+09	6.78e+09	6.43e+09	1.74e+09	1.08e+10	6.34e+09	5.56e+09	1.27e+09	1.03e+10	8.53e+08	1.57e+09	4	7	7	10	15	6	16	11	19	14	10	19	4	5		NA	NA	21	60.2	28.218	0	323.31	4.2536e+10	147	Q04917	Q04917	14-3-3 protein eta	YWHAH
1	3	2	0	0	0	0	0	0	1	0	0	0	1	39200000	2.15e+08	2.49e+08	0	0	0	0	0	0	98900000	0	0	0	2.3e+07	34800000	2177600	1.2e+07	13900000	0	0	0	0	0	0	5493400	0	0	0	1277400	29200000	6.4e+07	1.25e+08	0	0	0	0	0	0	71300000	0	0	0	4.3e+07	1	3	2	0	0	0	0	0	0	1	0	0	0	1		NA	NA	4	12.1	48.357	0	43.205	625930000	8	Q05048	Q05048	Cleavage stimulation factor subunit 1	CSTF1
1	7	5	6	6	7	11	9	9	11	4	12	6	5	30300000	3.78e+08	2.8e+08	2.74e+08	76600000	1.89e+08	7.05e+08	9.03e+08	4.94e+08	1.23e+09	1.51e+08	4.85e+08	2.23e+08	2.47e+08	1.35e+08	720530	9011400	6660300	6514800	1824400	4505200	16800000	21500000	11800000	29200000	3588200	11500000	5297800	5876000	22300000	4.13e+08	1.58e+08	1.46e+08	1.65e+08	3.24e+08	3.14e+08	9.67e+08	3.48e+08	3.68e+08	78300000	5.29e+08	1.28e+08	2.95e+08	1	6	5	8	5	8	13	16	11	14	4	17	6	5		NA	NA	15	20.1	100.69	0	47.199	5661100000	119	Q05086	Q05086	Ubiquitin-protein ligase E3A	UBE3A
0	0	1	6	18	10	10	13	18	3	0	17	1	8	0	0	1.1e+07	3.47e+08	1.87e+09	6.59e+08	7e+08	1.15e+09	1.24e+09	1.25e+08	0	8.53e+08	12900000	3.17e+08	1.55e+08	0	0	233180	7376000	39800000	1.4e+07	14900000	24400000	26300000	2660900	0	18200000	273700	6747200	0	0	1.3e+07	2.85e+08	2.67e+09	1.24e+09	4.26e+08	8.27e+08	8.17e+08	57500000	0	1.09e+09	11100000	6.6e+08	0	0	1	7	23	11	9	18	20	3	0	20	0	9		NA	NA	25	33.7	97.407	0	94.134	7281700000	121	Q05193	Q05193	Dynamin-1	DNM1
4	4	4	4	2	0	5	3	4	3	4	5	2	2	6.58e+08	7.25e+08	7.94e+08	2.43e+08	2.46e+08	0	1.38e+09	2.8e+08	8.28e+08	5.9e+08	4.96e+08	7.16e+08	1.52e+08	2.24e+08	2.82e+08	25300000	27900000	30500000	9336700	9463800	0	53200000	10800000	31800000	22700000	19100000	27600000	5853800	8616600	2.21e+08	2.68e+08	3.75e+08	1.62e+08	3.13e+08	0	6.15e+08	3.41e+08	5.2e+08	1.59e+08	2.52e+08	5.12e+08	1.03e+08	2.36e+08	9	14	9	6	5	0	11	5	10	4	7	10	4	5		NA	NA	7	17.8	65.411	0	72.493	7334700000	99	Q05329	Q05329	Glutamate decarboxylase 2	GAD2
10	2	9	1	2	0	9	2	4	6	4	2	5	1	7.29e+08	88300000	1.13e+09	18600000	19200000	0	9.28e+08	59800000	1.64e+08	6.29e+08	3.47e+08	75700000	4.85e+08	39100000	82600000	12800000	1548400	19800000	326720	337430	0	16300000	1049000	2875800	1.1e+07	6094800	1328200	8515800	685830	3.94e+08	67300000	4.1e+08	17300000	43500000	0	4.03e+08	1.07e+08	1.24e+08	1.8e+08	2.8e+08	93400000	2.47e+08	67100000	12	3	12	1	2	0	12	2	4	11	5	2	7	1		NA	NA	12	14.1	119.23	0	27.15	4.71e+09	74	Q05397	Q05397	Focal adhesion kinase 1	PTK2
0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	3.2e+07	0	0	0	13200000	0	0	0	0	740720	0	0	0	0	0	524740	0	0	0	215980	0	0	0	0	0	0	0	0	0	0	0	0	0	5089600	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	+	NA	NA	2	2.6	116.6	1	-2	45184000	1	Q05469	Q05469	Hormone-sensitive lipase	LIPE
5	14	12	14	13	8	14	14	16	15	12	12	11	8	1.7e+09	9.78e+09	2.41e+10	2.21e+10	5.05e+10	4.79e+09	2.71e+10	2.69e+10	2.31e+10	3.9e+10	6.66e+09	2.12e+10	9.6e+09	9.64e+09	1.31e+10	80900000	4.66e+08	1.15e+09	1.05e+09	2.4e+09	2.28e+08	1.29e+09	1.28e+09	1.1e+09	1.86e+09	3.17e+08	1.01e+09	4.57e+08	4.59e+08	1.04e+09	5.29e+09	4.43e+09	1.54e+10	1.37e+10	1.71e+10	1.68e+10	2.53e+10	1.23e+10	2.35e+10	4.92e+09	1.59e+10	7.85e+09	1.21e+10	14	56	48	78	73	23	66	74	79	72	31	85	35	31		NA	NA	17	42.1	50.47	0	114.32	2.7612e+11	765	Q05639	Q05639	Elongation factor 1-alpha 2	EEF1A2
1	1	1	24	0	0	3	0	0	17	7	0	21	0	16100000	9402000	22400000	1.74e+09	0	0	81400000	0	0	9.11e+08	2.09e+08	0	1.66e+09	0	58100000	201530	117530	280020	21700000	0	0	1016900	0	0	11400000	2617100	0	20800000	0	8506100	9426600	16700000	7.33e+08	0	0	23300000	0	0	4.44e+08	2.52e+08	0	1.27e+09	0	1	1	1	31	0	0	3	0	0	21	8	0	33	0		NA	NA	30	24.3	193.51	0	73.117	4649100000	99	Q05707	Q05707	Collagen alpha-1(XIV) chain	COL14A1
0	2	2	7	0	2	0	0	0	6	5	0	0	0	0	16400000	1.23e+08	8.19e+08	0	17600000	0	0	0	4.05e+08	2.5e+08	0	0	0	44100000	0	443960	3323000	22100000	0	474650	0	0	0	10900000	6758800	0	0	0	0	59600000	96900000	4.02e+08	0	1.09e+08	0	0	0	1.83e+08	1.86e+08	0	0	0	0	1	2	11	0	2	0	0	0	4	4	0	0	0		NA	NA	9	16.4	99.848	0	18.497	1631100000	24	Q06033;CON__Q0V8M9	Q06033	Inter-alpha-trypsin inhibitor heavy chain H3	ITIH3
2	5	16	11	5	7	13	9	11	14	11	10	10	5	1.12e+08	3.73e+08	3.17e+09	7.97e+08	2.65e+08	1.68e+08	1.77e+09	6.69e+08	8.29e+08	3.16e+09	1.11e+09	5.92e+08	1.08e+09	3.69e+08	3.8e+08	2937600	9827100	83400000	2.1e+07	6967100	4410000	46500000	17600000	21800000	8.3e+07	29200000	15600000	28300000	9717500	85100000	3.27e+08	7.36e+08	4.31e+08	5.8e+08	5.53e+08	5.64e+08	1.48e+09	7.86e+08	9.67e+08	5.47e+08	8.91e+08	5.67e+08	3.83e+08	3	4	28	14	5	10	21	12	16	24	16	16	13	8		NA	NA	20	39.2	68.436	0	48.238	1.4451e+10	190	Q06124	Q06124	Tyrosine-protein phosphatase non-receptor type 11	PTPN11
3	1	5	0	0	0	4	0	2	3	3	2	0	0	1.06e+08	3481900	3.87e+08	0	0	0	2.18e+08	0	31800000	1.99e+08	48500000	43500000	0	0	69100000	7082500	232130	25800000	0	0	0	14500000	0	2117300	13200000	3234300	2899800	0	0	5.2e+07	12600000	2.05e+08	0	0	0	1.13e+08	0	47700000	74100000	33700000	46600000	0	0	2	1	6	0	0	0	5	0	2	3	3	2	0	0		NA	NA	5	25	36.187	0	17.768	1037200000	24	Q06136	Q06136	3-ketodihydrosphingosine reductase	KDSR
18	17	15	12	5	7	16	5	9	18	13	6	11	10	2.76e+10	7.82e+09	4.91e+09	3.57e+09	7.07e+08	1.05e+09	5.38e+09	9.36e+08	1.59e+09	7.89e+09	7.32e+09	8.77e+08	5.37e+09	2.12e+09	3.09e+09	1.1e+09	3.13e+08	1.96e+08	1.43e+08	28300000	41900000	2.15e+08	37500000	63800000	3.16e+08	2.93e+08	35100000	2.15e+08	84800000	7.64e+09	4.88e+09	2.32e+09	2.74e+09	7.83e+08	3.18e+09	3.09e+09	8.81e+08	1.28e+09	2.34e+09	3.48e+09	1.08e+09	3.74e+09	1.97e+09	57	43	23	23	6	12	33	4	13	34	29	8	17	15		NA	NA	19	37.9	57.398	0	291.35	7.7146e+10	317	Q06203	Q06203	Amidophosphoribosyltransferase	PPAT
0	3	3	6	5	5	4	6	9	6	1	6	5	6	0	1.52e+08	1.33e+08	3.95e+08	1.72e+08	1.27e+08	2.23e+08	1.4e+08	5.53e+08	5.77e+08	46300000	2.94e+08	2.7e+08	2.2e+08	76800000	0	3543800	3090400	9178000	4009500	2956000	5175400	3257300	12900000	13400000	1075800	6844600	6274200	5122300	0	1.03e+08	81100000	2.9e+08	2.61e+08	3.09e+08	1.6e+08	2.07e+08	3.68e+08	2.28e+08	36900000	3.19e+08	1.68e+08	1.99e+08	0	4	3	6	5	5	4	7	10	6	1	7	5	7		NA	NA	10	19.5	78.806	0	43.249	3302900000	70	Q06210	Q06210	Glutamine--fructose-6-phosphate aminotransferase [isomerizing] 1	GFPT1
0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	41400000	0	0	0	0	0	0	0	0	1.4e+07	0	814140	0	0	0	608140	0	0	0	0	0	0	0	0	206000	0	0	0	0	36600000	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0		NA	NA	3	3	147.92	0.00080064	2.9435	55361000	3	Q06278	Q06278	Aldehyde oxidase	AOX1
10	8	8	7	0	0	7	1	5	5	7	1	7	2	1.88e+09	1.7e+09	9.77e+08	7.59e+08	0	0	9.91e+08	7275300	1.91e+08	4.56e+08	6.55e+08	0	8.17e+08	54400000	5.66e+08	1.25e+08	1.13e+08	65100000	50600000	0	0	66100000	485020	12700000	30400000	43700000	0	54500000	3629700	9.52e+08	1.27e+09	6.63e+08	6.97e+08	0	0	6.77e+08	16500000	2.92e+08	4.02e+08	5.33e+08	0	7.31e+08	78100000	12	8	9	8	0	0	8	1	4	4	6	0	6	1		NA	NA	10	45.8	28.723	0	47.293	8486100000	67	Q06323	Q06323	Proteasome activator complex subunit 1	PSME1
1	1	6	1	1	1	2	2	1	2	1	1	1	1	0	0	5.19e+08	0	0	0	60400000	31500000	0	89600000	0	0	0	0	2e+07	0	0	14800000	0	0	0	1724900	900890	0	2560800	0	0	0	0	0	0	2.73e+08	0	0	0	23600000	0	0	2.6e+07	0	0	0	0	0	0	6	0	0	0	1	1	0	1	0	0	0	0		NA	NA	7	10.2	86.955	0.00085034	3.7644	700990000	9	Q06481	Q06481	Amyloid-like protein 2	APLP2
5	2	1	5	0	0	0	0	0	4	5	3	5	1	7.39e+08	1.81e+08	1.36e+08	1.95e+09	0	0	0	0	0	1.87e+09	2.14e+09	3.85e+08	2.7e+09	51300000	7.81e+08	56800000	13900000	10500000	1.5e+08	0	0	0	0	0	1.44e+08	1.65e+08	29600000	2.08e+08	3944600	2.85e+08	2.26e+08	69500000	1.61e+09	0	0	0	0	0	5.66e+08	1.09e+09	3.52e+08	1.27e+09	49900000	9	4	1	23	0	0	0	0	0	11	13	6	17	1		NA	NA	7	24.7	43.178	0	143.33	1.0151e+10	85	Q06828	Q06828	Fibromodulin	FMOD
19	18	18	17	17	18	19	17	16	19	19	16	20	17	1.18e+11	6.71e+10	5.4e+10	4.89e+10	2e+10	2.34e+10	1.26e+11	2.38e+10	3.06e+10	7.68e+10	9.9e+10	2.45e+10	8.11e+10	5.93e+10	5.69e+10	7.9e+09	4.47e+09	3.6e+09	3.26e+09	1.33e+09	1.56e+09	8.42e+09	1.58e+09	2.04e+09	5.12e+09	6.6e+09	1.63e+09	5.41e+09	3.95e+09	7.59e+10	6.05e+10	4.51e+10	4.4e+10	4.26e+10	8.98e+10	8.11e+10	4.26e+10	4e+10	5.14e+10	7.58e+10	4.13e+10	7.86e+10	7.01e+10	77	54	62	46	30	36	67	30	35	55	60	29	67	37		NA	NA	21	62.3	22.11	0	323.31	8.533e+11	685	Q06830	Q06830	Peroxiredoxin-1	PRDX1
1	0	4	5	2	0	4	3	3	2	3	3	4	0	49800000	0	9.88e+08	9.16e+08	1.38e+08	0	1.54e+09	2.41e+08	3.07e+08	2.63e+08	3.8e+08	2.98e+08	9.27e+08	0	8.64e+08	7111100	0	1.41e+08	1.31e+08	19800000	0	2.2e+08	34400000	43900000	37500000	54400000	42600000	1.32e+08	0	48700000	0	7.11e+08	7.41e+08	4.52e+08	0	7.03e+08	4.96e+08	4.07e+08	2.02e+08	2.98e+08	5.35e+08	9.18e+08	0	0	0	8	7	3	0	6	4	5	2	3	4	6	0		NA	NA	5	32.4	21.634	0	38.036	6051300000	48	Q07020	Q07020	60S ribosomal protein L18	RPL18
0	0	2	2	4	0	2	1	2	4	4	4	1	0	0	0	2.57e+08	6.86e+08	59200000	0	57600000	31700000	3.07e+08	7.79e+08	7.62e+08	2.96e+08	42100000	0	2.52e+08	0	0	19800000	52700000	4555700	0	4433300	2438000	23600000	59900000	58600000	22800000	3237500	0	0	0	1.26e+08	3.93e+08	1.92e+08	0	3.6e+07	38100000	2.94e+08	3.5e+08	4.16e+08	3.87e+08	52200000	0	0	0	3	7	3	0	1	1	5	5	6	6	1	0		NA	NA	4	22	31.362	0	30.929	3278400000	38	Q07021	Q07021	Complement component 1 Q subcomponent-binding protein, mitochondrial	C1QBP
0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1.22e+08	0	0	0	0	0	2.19e+08	0	0	0	0	30900000	0	0	0	11100000	0	0	0	0	0	19900000	0	0	0	0	0	0	0	1.05e+08	0	0	0	0	0	79300000	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0		NA	NA	2	8.8	48.227	0.00082781	3.3962	340210000	5	Q07666	Q07666	KH domain-containing, RNA-binding, signal transduction-associated protein 1	KHDRBS1
7	7	7	7	5	5	10	3	7	9	9	4	6	6	2.6e+09	1.29e+09	1.56e+09	1.12e+09	4.26e+08	2.57e+08	3.12e+09	3.41e+08	9.5e+08	2.24e+09	3.08e+09	3.3e+08	1.32e+09	7.84e+08	2.16e+09	2.89e+08	1.43e+08	1.73e+08	1.24e+08	47300000	28500000	3.46e+08	37900000	1.06e+08	2.49e+08	3.42e+08	36600000	1.46e+08	87100000	1.41e+09	1.08e+09	1.2e+09	1.08e+09	1e+09	1.38e+09	1.59e+09	8.25e+08	1.19e+09	1.27e+09	1.74e+09	7.55e+08	1.33e+09	1.26e+09	15	11	13	12	7	6	18	5	10	15	18	5	9	8		NA	NA	10	59.9	21.184	0	178.91	1.9403e+10	152	Q07812	Q07812	Apoptosis regulator BAX	BAX
1	2	2	1	0	0	1	1	1	2	1	0	0	0	47700000	1e+08	1.33e+08	66900000	0	0	66800000	42600000	70600000	2.51e+08	71100000	0	0	0	94400000	5299000	11100000	14800000	7428000	0	0	7419500	4736700	7845800	27900000	7895700	0	0	0	37600000	54300000	62500000	80100000	0	0	53800000	1.18e+08	1.01e+08	1.09e+08	72500000	0	0	0	1	2	2	1	0	0	1	1	1	2	1	0	0	0		NA	NA	2	8.2	26.049	0.000777	2.4845	849600000	12	Q07817	Q07817	Bcl-2-like protein 1	BCL2L1
